City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
153,Ponta Do Sol,PT,2021-01-31 00:47:52,32.6667,-17.1,59.0,74,45,1.99
154,Bassano,CA,2021-01-31 00:57:39,50.7834,-112.4685,14.0,79,1,2.3
155,Tha Chang,TH,2021-01-31 00:57:39,9.2642,99.1922,78.01,100,20,2.3
156,San Quintin,MX,2021-01-31 00:48:29,30.4833,-115.95,58.86,68,0,10.45
157,Turukhansk,RU,2021-01-31 00:47:25,65.8167,87.9833,-32.31,76,0,5.06
158,Gilgit,PK,2021-01-31 00:57:40,35.9221,74.3087,24.46,51,0,2.68
159,Filingue,NE,2021-01-31 00:57:40,14.3521,3.3168,67.8,21,6,8.28
160,San Patricio,US,2021-01-31 00:47:55,28.017,-97.5169,77.0,78,20,18.41
161,Qesarya,IL,2021-01-31 00:57:41,32.5189,34.9046,57.0,54,0,11.5
162,Nakamura,JP,2021-01-31 00:57:41,32.9833,132.9333,51.01,55,3,5.26
163,Kaitangata,NZ,2021-01-31 00:47:10,-46.2817,169.8464,61.0,80,100,11.01
164,Pangnirtung,CA,2021-01-31 00:57:42,66.1451,-65.7125,-8.93,74,23,2.57
165,Santa Maria,BR,2021-01-31 00:57:42,-29.6842,-53.8069,69.8,100,90,3.44
166,Vila Do Maio,CV,2021-01-31 00:48:14,15.1333,-23.2167,71.6,64,0,17.27
167,Tura,IN,2021-01-31 00:48:46,25.5198,90.2201,50.05,49,0,3.11
168,Talaya,RU,2021-01-31 00:53:39,61.3833,152.75,-29.16,80,100,9.46
169,Nagua,DO,2021-01-31 00:57:43,19.3832,-69.8474,70.84,82,35,10.29
170,Misratah,LY,2021-01-31 00:57:43,32.3754,15.0925,64.36,49,0,11.88
171,Lianran,CN,2021-01-31 00:57:43,24.9227,102.485,50.0,93,75,8.95
172,Tomari,RU,2021-01-31 00:57:44,47.7658,142.0683,12.85,93,100,20.13
173,Chuy,UY,2021-01-31 00:47:07,-33.6971,-53.4616,71.06,89,100,11.1
174,Marica,BR,2021-01-31 00:57:44,-22.9194,-42.8186,89.01,78,0,2.3
175,Jetpur,IN,2021-01-31 00:57:45,21.7333,70.6167,51.8,62,0,3.44
176,Hasaki,JP,2021-01-31 00:48:29,35.7333,140.8333,42.8,42,20,11.5
177,Provideniya,RU,2021-01-31 00:48:37,64.3833,-173.3,-10.1,83,98,13.87
178,Soe,ID,2021-01-31 00:57:46,-9.8607,124.284,70.0,99,100,8.55
179,Tiznit,MA,2021-01-31 00:52:06,29.5833,-9.5,56.3,84,100,2.21
180,Half Moon Bay,US,2021-01-31 00:53:15,37.4636,-122.4286,57.2,76,90,5.75
181,Nicoya,CR,2021-01-31 00:57:47,10.1483,-85.452,80.6,54,0,18.41
182,Porto Santo,PT,2021-01-31 00:57:47,33.072,-16.3415,57.2,94,20,3.44
183,Jaciara,BR,2021-01-31 00:57:47,-15.9653,-54.9683,74.75,81,4,2.73
184,Tasiilaq,GL,2021-01-31 00:54:34,65.6145,-37.6368,21.2,30,90,16.11
185,Geraldton,AU,2021-01-31 00:47:50,-28.7667,114.6,95.0,23,0,19.57
186,Show Low,US,2021-01-31 00:56:00,34.2542,-110.0298,32.0,74,1,5.75
187,Benguela,AO,2021-01-31 00:55:26,-12.5763,13.4055,76.68,75,100,2.73
188,Leua,SK,2021-01-31 00:57:49,48.2156,18.6071,34.0,77,100,4.0
189,Nemuro,JP,2021-01-31 00:48:35,43.3236,145.575,15.8,67,20,3.44
190,Karatuzskoye,RU,2021-01-31 00:57:49,53.6072,92.8667,-26.34,83,39,2.28
191,Wajir,KE,2021-01-31 00:57:50,1.7471,40.0573,72.07,72,0,14.14
192,Eureka,US,2021-01-31 00:53:32,40.8021,-124.1637,53.01,87,90,3.44
193,Kuldiga,LV,2021-01-31 00:57:50,56.974,21.9572,30.2,74,90,13.8
194,Praya,CV,2021-01-31 00:57:51,14.9215,-23.5087,71.6,64,0,17.27
195,Limon,CR,2021-01-31 00:57:51,10.0,-83.0333,73.4,94,75,3.44
196,Lavrentiya,RU,2021-01-31 00:55:31,65.5833,-171.0,-16.24,84,0,5.84
197,Bacungan,PH,2021-01-31 00:57:51,9.9106,118.7022,80.6,69,20,23.02
198,Bose,IT,2021-01-31 00:57:52,45.4612,8.0137,42.01,96,100,1.79
199,Airai,TL,2021-01-31 00:51:32,-8.9266,125.4092,62.82,100,100,5.79
200,Pevek,RU,2021-01-31 00:55:05,69.7008,170.3133,-33.25,84,9,2.08
201,Westport,US,2021-01-31 00:43:31,41.1415,-73.3579,28.0,39,1,4.61
202,Chumikan,RU,2021-01-31 00:57:53,54.7183,135.315,-16.37,79,1,25.88
203,Anaco,VE,2021-01-31 00:57:53,9.4389,-64.4728,78.21,67,19,7.23
204,Homer,US,2021-01-31 00:57:53,59.6425,-151.5483,30.2,69,1,4.61
205,Ust-Maya,RU,2021-01-31 00:54:30,60.4167,134.5333,-36.13,80,100,1.28
206,Margate,GB,2021-01-31 00:48:23,51.3813,1.3862,39.0,76,14,4.0
207,Cabo San Lucas,MX,2021-01-31 00:48:07,22.8909,-109.9124,72.0,77,40,4.61
208,Puro,PH,2021-01-31 00:57:54,12.4841,123.3827,78.31,75,100,16.84
209,Bilma,NE,2021-01-31 00:49:54,18.6853,12.9164,57.81,31,0,3.87
210,Sterling,US,2021-01-31 00:52:56,39.0062,-77.4286,30.2,54,1,4.61
211,Abrau-Dyurso,RU,2021-01-31 00:57:55,44.69,37.59,50.0,71,100,26.84
212,Coquimbo,CL,2021-01-31 00:54:27,-29.9533,-71.3436,66.2,82,90,6.91
213,Lower Hutt,NZ,2021-01-31 00:54:54,-41.2167,174.9167,71.01,63,0,10.36
214,Vardo,NO,2021-01-31 00:48:02,70.3705,31.1107,25.18,95,100,19.01
215,Tamandare,BR,2021-01-31 00:57:56,-8.7597,-35.1047,77.85,82,100,8.55
216,Vanavara,RU,2021-01-31 00:57:57,60.34,102.2797,-41.91,79,26,2.28
217,Carnarvon,AU,2021-01-31 00:57:57,-24.8667,113.6333,84.2,79,6,5.75
218,Soyo,AO,2021-01-31 00:54:58,-6.1349,12.3689,79.68,86,100,8.19
219,Chapais,CA,2021-01-31 00:57:57,49.7834,-74.8492,-4.0,77,90,6.91
220,Acapulco,MX,2021-01-31 00:57:00,16.8634,-99.8901,84.2,74,40,4.61
221,Roma,US,2021-01-31 00:57:58,43.2128,-75.4557,17.6,67,90,8.05
222,Jaisalmer,IN,2021-01-31 00:57:58,26.9147,70.9181,57.65,26,0,7.47
223,Uren,RU,2021-01-31 00:57:58,57.4552,45.7852,20.1,97,100,9.57
224,Kavieng,PG,2021-01-31 00:50:57,-2.5744,150.7967,83.28,73,98,13.98
225,Carballo,ES,2021-01-31 00:57:59,43.213,-8.691,51.01,90,100,3.0
226,Hagenow,DE,2021-01-31 00:57:59,53.4333,11.1833,27.0,91,0,5.5
227,Cherskiy,RU,2021-01-31 00:58:00,68.75,161.3,-35.3,83,0,0.96
228,Ayolas,PY,2021-01-31 00:58:00,-27.4,-56.9,76.73,90,46,5.95
229,Zeya,RU,2021-01-31 00:58:00,53.75,127.2667,-27.63,82,99,1.63
230,Cabatuan,PH,2021-01-31 00:58:01,10.8794,122.486,77.38,79,84,17.47
231,Pembroke,CA,2021-01-31 00:58:01,45.8168,-77.1162,5.0,66,1,2.3
232,Banjarmasin,ID,2021-01-31 00:58:01,-3.3244,114.591,78.8,89,40,2.3
233,Panuco,MX,2021-01-31 00:58:02,22.05,-98.1667,71.6,88,75,9.22
234,Namatanai,PG,2021-01-31 00:48:38,-3.6667,152.4333,84.49,67,100,13.24
235,Vanimo,PG,2021-01-31 00:52:07,-2.6741,141.3028,85.53,65,100,8.08
236,Mosetse,BW,2021-01-31 00:58:02,-20.75,26.65,69.93,84,87,10.58
237,Santa Rosa,PH,2021-01-31 00:58:03,14.3122,121.1114,81.0,69,40,5.75
238,Evensk,RU,2021-01-31 00:51:46,61.95,159.2333,1.45,86,100,23.22
239,Denton,US,2021-01-31 00:58:03,33.2001,-97.1336,66.0,25,90,10.36
240,Farafangana,MG,2021-01-31 00:58:03,-22.8167,47.8333,77.32,87,2,6.76
241,Lagoa,PT,2021-01-31 00:49:16,39.05,-27.9833,61.9,94,100,25.64
242,Alice Springs,AU,2021-01-31 00:55:04,-23.7,133.8833,91.99,20,57,17.27
243,Rocha,UY,2021-01-31 00:53:40,-34.4833,-54.3333,65.75,91,100,18.12
244,Christchurch,NZ,2021-01-31 00:54:34,-43.5333,172.6333,66.2,59,0,18.41
245,Tuatapere,NZ,2021-01-31 00:54:53,-46.1333,167.6833,67.19,46,100,1.57
246,Vila Velha,BR,2021-01-31 00:52:57,-20.3297,-40.2925,78.8,78,20,10.36
247,Vestmannaeyjar,IS,2021-01-31 00:48:58,63.4427,-20.2734,31.35,94,100,9.4
248,Maningrida,AU,2021-01-31 00:58:05,-12.0667,134.2667,86.86,67,63,10.27
249,Sawtell,AU,2021-01-31 00:54:52,-30.3833,153.1,81.0,69,34,11.5
250,Lompoc,US,2021-01-31 00:58:07,34.6391,-120.4579,55.99,67,1,12.66
251,Ustye,RU,2021-01-31 00:58:07,59.6304,39.736,18.34,97,90,9.64
252,Faya,SA,2021-01-31 00:44:39,18.3851,42.4509,55.4,62,0,5.75
253,Jaslo,PL,2021-01-31 00:58:08,49.7451,21.4725,26.6,86,75,8.05
254,Mahebourg,MU,2021-01-31 00:58:08,-20.4081,57.7,78.8,83,40,8.05
255,Nishihara,JP,2021-01-31 00:52:58,26.1842,127.7558,64.4,48,20,9.22
256,Bud,US,2021-01-31 00:58:08,39.447,-86.1758,30.99,97,100,16.26
257,Abnub,EG,2021-01-31 00:53:37,27.2696,31.1511,46.4,61,0,4.61
258,Pacasmayo,PE,2021-01-31 00:58:09,-7.4006,-79.5714,73.71,68,54,14.52
259,Bubaque,GW,2021-01-31 00:57:52,11.2833,-15.8333,79.34,62,97,12.12
260,Manzanillo,CU,2021-01-31 00:58:10,20.3433,-77.1167,69.69,74,0,14.94
261,Beringovskiy,RU,2021-01-31 00:48:25,63.05,179.3167,7.0,94,100,29.08
262,San Ramon,US,2021-01-31 00:58:10,37.7799,-121.978,59.0,58,90,8.05
263,San Cristobal,VE,2021-01-31 00:54:41,7.7669,-72.225,65.71,72,84,1.39
264,Mount Gambier,AU,2021-01-31 00:48:44,-37.8333,140.7667,64.4,59,75,8.05
265,Yacuiba,BO,2021-01-31 00:58:11,-22.038,-63.6797,76.62,77,100,4.59
266,Narasannapeta,IN,2021-01-31 00:58:11,18.4167,84.05,69.55,80,100,4.36
267,Cairns,AU,2021-01-31 00:58:08,-16.9167,145.7667,91.0,62,40,11.5
268,Srednekolymsk,RU,2021-01-31 00:58:12,67.45,153.6833,-32.04,84,100,3.31
269,Mandalgovi,MN,2021-01-31 00:48:44,45.7625,106.2708,5.56,79,91,21.9
270,Humaita,BR,2021-01-31 00:58:12,-7.5061,-63.0208,75.24,95,100,2.62
271,Coos Bay,US,2021-01-31 00:54:35,43.3665,-124.2179,50.0,100,90,5.79
272,Opuwo,NA,2021-01-31 00:58:13,-18.0607,13.84,71.22,50,100,2.95
273,Aosta,IT,2021-01-31 00:58:13,45.7667,7.4167,37.99,88,100,6.33
274,Mazatan,MX,2021-01-31 00:58:14,14.8667,-92.45,82.4,69,1,6.91
275,Hervey Bay,AU,2021-01-31 00:58:14,-25.2986,152.8535,87.01,54,40,13.8
276,Larsnes,NO,2021-01-31 00:58:14,62.2028,5.5773,30.99,93,100,10.11
277,Fortuna,US,2021-01-31 00:49:21,40.5982,-124.1573,53.01,76,90,23.02
278,Stare Mesto,CZ,2021-01-31 00:58:15,50.087,14.4202,28.0,80,0,4.61
279,Habiganj,BD,2021-01-31 00:56:28,24.3833,91.4167,50.88,47,0,0.94
280,Bac,RS,2021-01-31 00:58:15,45.3919,19.2367,39.99,100,0,6.91
281,Dunedin,NZ,2021-01-31 00:53:35,-45.8742,170.5036,62.01,70,100,21.99
282,Vila Franca Do Campo,PT,2021-01-31 00:48:26,37.7167,-25.4333,62.6,88,75,16.11
283,Broken Hill,AU,2021-01-31 00:49:01,-31.95,141.4333,77.0,38,48,13.8
284,Caronport,CA,2021-01-31 00:58:16,50.4501,-105.8179,3.2,78,0,5.75
285,Malinyi,TZ,2021-01-31 00:58:16,-8.9333,36.1333,70.57,92,100,0.27
286,Kindu,CD,2021-01-31 00:58:17,-2.95,25.95,70.11,98,100,0.94
287,Kiama,AU,2021-01-31 00:54:49,-34.6833,150.8667,73.0,95,100,1.01
288,Viedma,AR,2021-01-31 00:58:17,-40.8135,-62.9967,61.0,58,24,10.71
289,Ormara,PK,2021-01-31 00:53:58,25.2088,64.6357,67.84,69,0,11.05
290,Skjervoy,NO,2021-01-31 00:53:20,70.0311,20.9714,28.09,87,100,5.5
291,Terra Santa,BR,2021-01-31 00:58:18,-2.1042,-56.4869,78.48,78,97,5.57
292,Birao,CF,2021-01-31 00:58:18,10.2849,22.7882,70.52,21,27,10.58
293,Iqaluit,CA,2021-01-31 00:49:41,63.7506,-68.5145,-9.0,77,1,19.57
294,Katsuura,JP,2021-01-31 00:57:54,35.1333,140.3,52.0,45,20,6.91
295,Batouri,CM,2021-01-31 00:53:19,4.4333,14.3667,68.74,68,100,2.53
